Company Name,Visits,Data Size,Date,Link,Company Details
www.daesangamerica.com,80705,100+Gb,2/7/2024 19:24,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/9226b2a5-302b-420b-8474-0a18aa1be16a/,"images.jfif6.17 KBGentlemen, we have been in your network for a long time and have downloaded your data. If you do not respond immediately and do not contact us, we will publish all data.1.png54.11 KB2.png45.6 KB3.png57.05 KB4.png206.51 KB5.png84.52 KB"
www.hauptmann.at,78708,Several hundred Gb,29/6/2024 18:36,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/8d479962-3025-403f-8b18-4e46a96753b3/,"banner-mobile-1.jpg21.91 KBWe have all your corporate information. Including a huge amount of sensitive data. We've sent you instructions and made phone calls.If you continue to ignore us, we will disclose more and more sensitive data.I advise you to hurry up and contact us soon.1.png1.12 MB"
www.finecopneumatica.com,77954,Several hundred Gb,29/6/2024 18:29,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/2944c8a2-758e-4b6b-8162-7a624072fbff/,"fineco-bianco.png15.29 KBF.IN.E.CO SRL - we've encrypted your network and are ready to make all your sensitive data public.The longer you keep quiet, the more data will be revealed."
www.sfmedical.de,80451,100+Gb,1/7/2024 7:33,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/3f6fcd79-1931-46b3-a435-fb81bd5e8ad7/,"We warned you we would publish your name to the blog by July 1. Reach out to us soon or we leak the data and you face big fines.b2bgroup is lying to you. We have data that will cost more in GDPR fines than to work with us. It is in your best interest.You have 1 week to contact us, or we publish all data."
www.nttdata.ro,81682,230Gb,1/7/2024 21:28,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/cde6497e-2ea4-4a18-94f7-308d6c6f1118/,NTT DATA Corporation is a Japanese multinational information technology service and consulting company headquartered in Tokyo
Spandex.com,78996,520GB,28/6/2024 23:36,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/91589c1a-4ed9-4b77-a8e3-7db1d723a3d4/,"Founded in 1976 and headquartered in Dietlikon, Switzerland, Spandex is a supplier to the sign making and display industries."
midamea.com<Auction>,83251,371GB,27/6/2024 15:31,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/7debfeb5-0483-411f-a955-98bdb532481c/,"logo.png11.97 KBUpdated:We will conduct a 7-day auction, and if no one buys, we will publish the data.Midam is an architecture firm based in South Korea, known for its innovative and contemporary designs. The firm specializes in a wide range of architectural projects including residential, commercial, and public buildings, with a focus on creating functional and aesthetically pleasing spaces.우리는 370GB가 넘는 기밀 파일을 훔쳤고 네트워크의 모든 데이터를 암호화했습니다. 채팅을 통해 연락주시거나 귀하의 데이터를 경매에 올려드리겠습니다.dc_users241.09 KBjob_1.png276.67 KBplan_1.png53.49 KBplan_2.png159.89 KBraid.png398.54 KBregistration.png200.74 KBsettlement.png117.31 KB"
equinocioplay.com.br,84228,8TB,24/6/2024 20:17,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/70ee8274-43e3-46a7-bdac-a01c56294bb9/,"All Files Have Been Encrypted!Your important files are encrypted. There is currently no way to decrypt your files without our special decryption service.What Happened?Your computer has been infected with our ransomware. This malicious software has locked your files to prevent access until a ransom is paid.How to Recover Your Files?To get your files back, you should join our negotiations chat where we will reach an agreement about the ransom payment...Important data was exfiltrated such as:- Legal documents- Personal documents- Configuration files- Credentials- Videos of articles (both published and unpublished)- Photos- Itinerariesamong others."
www.sicoob.com.br<Updated>,82885,1TB,1/6/2024 2:13,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/8c609194-8b89-426c-9feb-97ff4ab7e3d0/,"!!!WARNING!!! IF YOU COOPERATE WITH THIS BANK WE RECOMMEND TO WITHDRAW ALL YOUR MONEY URGENTLY!!!SICOOB IS THE MOST DANGEROUS BANK FOR COOPERATION. CLIENTS' MONEY CAN BE STOLEN AT ANY TIME!!!Sicoob / UNICB15,065 EmployeesPhone Number: +55 40200185Website: www.sicoob.com.brRevenue: $7.8 BillionSicoob is the most dangerous bank to collaborate with in Brazil. In the long time we've been in Sicoob's network, we've managed to steal all of Sicoob's sensitive data.which includes:- NDA documents- Personal data of customers and employees- Financial data- Accesses to various company resources- Data on the company's developments in various departments and source codes of IT products- Databases- Closed financial informationAnd many other thingsSicoob has a huge number of vulnerabilities in its network which helped in gaining control over many processes in the company.All the finances of the customers of this bank can be stolen at any time. The company's management is fully aware of this incident and can protect their customers' data of its customers from being leaked to the public. Sicoob's management has 72 hours to contact us and protect their business and their customers' data.If they contact us within that time, we will apply additional actions:- Stolen customer and partner data will be made publicly available and used for criminal purposes.- Repeated attacks will be launched against various bank structures. No amount of protection will prevent this because we are already deep inside the company.- We will sell valuable infrastructure information about the bank and provide remote access to interested parties.- We will publish the entire internal infrastructure of the bank with all access and passwords- The bank's ATMs and customers' money will be at risk of hacking and theft 24/7- There will be attacks on partners we have access to through vulnerabilities in the SICOOB networkSicoob has 72 hours to make a decision and contact us. In 72 hours we will start to release the data.1.PNG223.64 KB2.PNG1.13 MB3.PNG236.68 KB4.PNG175.62 KB5.PNG478.83 KB6.PNG190.23 KB7.PNG343.44 KBCapture.PNG79.02 KB"
www.cipl.org.in,83224,200GB,27/6/2024 13:30,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/fad110b5-a145-414e-bee0-52b5a5516d74/,"Business Services · India · 1,200 EmployeesWebsitewww.cipl.org.inRevenue$292.5 MillionAbout:CIPL has been able to achieve the coveted position as one of the largest technology solution provider & is the fastest growing company in IT Sector.Corporate Infotech Pvt. Ltd. aka CIPL, a company that is into the business of Information Technology, which gets driven with the passion, the tools, the infrastructure, and the vision To provide “one-stop technology destination” for customers across all verticals and To help customers achieve their objectives by providing innovative, best-in-class consulting, IT solutions and services in the most effective & profitable manner.CIPL has been able to achieve the coveted position as one of the largest solution providers and fastest-growing companies in India by creating a strong portfolio of products & services during its journey of 10 years of patent leadership.Committed to continuous improvement and closing the capability gap, CIPL hasbeen appraised at level 3 of the CMMI Institute’s Capability Maturity Model Integration!"
daniellegroup.com,79331,200GB,26/6/2024 13:05,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/f529e760-4952-42f7-8321-717dbc81fe51/,"Specialises in design, contract manufacture and supply of imported clothing."
coca-cola.com - Myanmar office,78619,800GB,23/6/2024 16:18,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/b8976d92-a03f-4fbf-bebc-ec4f85c21dac/,"coca-cola.com - Myanmar officeThe Coca-Cola Company is an American multinational corporation founded in 1892. It manufactures, sells and markets soft drinks including Coca-Cola, other non-alcoholic beverage concentrates and syrups, and alcoholic beverages. Its stock is listed on the NYSE and is part of the DJIA and the S&P 500 and S&P 100 indexes.Coca-Cola started local production in Myanmar in 2013 and invested US$200 million.YANGON, Myanmar, June 4, 2013. - Coca-Cola is bottled in Myanmar for the first time in more than 60 years.  Mukhtar Kent, Chairman and CEO of The Coca-Cola Company, today participated in the inauguration of a bottling plant in Crystal Springs, Hmaubi Township.  This is Coca-Cola's first local bottling facility since the company returned to Myanmar last year.  This historic event continues The Coca-Cola Company's long-term commitment to making a lasting positive impact on the environment through production, distribution, sales and recruitment through its local business in Myanmar.===information of leaks===- databases"
www.cloudeurope.it,84022,500GB,27/6/2024 12:10,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/c42181fb-dd41-4c6a-99ab-6a60eae2eeb6/,"CLOUD EUROPE S.r.lVia Giacomo Peroni, 292 - 00131 RomaP. IVA  13441661009https://www.cloudeurope.it/?lang=enA company specialized in the design and management of Data Centers, with particular attention to the problems of security and service continuity, Cloud Europe was born to meet the needs of the new industrial revolution. The company, based in Rome, builds, hosts and manages modular infrastructure for customer data centers in the private and public sectors. Cloud Europe's goal is to provide a cutting-edge service, characterized by the highest standards of security and quality and is aimed at organizations operating in the financial and insurance world and in general to all those organizations that have business continuity management as a strategic policy.We have encrypted your servers along with more of 70TB of data.In addition,we have stolen over 541.46 GB of your sensitive data, obtained access to another company`s from  your sensitive transformations .We maintain persistence in your network, and in clients , partner`s networkGiulio ,  Alessio , for us TrendMicro is like a cleaner for wipe the floor.trendmicro.png48.95 KBvcenter.png145.46 KB182.png2.94 MBidedit.png1.68 MBattestato.png154.14 KBP.S:  we didn't finish all jobs with you :D   (ITnet - UNIDATA and more)If you want to voluntarily start cooperation - we are waiting for you in chat. Otherwise all data will be published or sel."
www.mangimifusco.it,79363,490GB,26/6/2024 8:13,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/0b8c956b-7af4-4c65-bebc-ea5507757d21/,"fusco.png22.75 KBFUSCO SRL·strada provinciale 333 0 loc.ferranzano snc bellona, caserta, 81041 italyAnimal Food Manufacturing · Building Material and Supplies Dealers · Farm Product Raw Material Merchant Wholesalers · Miscellaneous Nondurable GoodsPrivate and personal confidential data, clients documents, budget, payroll, accounting, contracts, taxes, IDs, finance information and etc.Mike (mc-soft.it) we give you 3 days to come on negociationshttp://ransombgegc4e2vuq45noxekkmauikzt7qu6ab2rqsthdyxdpdufbqid.onion/files/33d0cbc0-3f72-4c0e-801d-ae3c50c6afef/small.zip"
www.harrisranchbeef.com,79607,500gb,24/6/2024 20:59,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/9f7389c8-e5fc-4801-83da-0d1f760864c5/,"Harris Ranch established a reputation for innovation in the beef industry, pioneering the development of a unique, branded beef program in 1982. One of the most recognized brands on the West Coast for decades, Harris Ranch continually strives to produce the highest quality beef in the world."
bitzsoftwares.com.br,83377,84GB,17/6/2024 13:28,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/b3e3e8cf-48f4-4119-ae05-237fdc2a3e2b/,"Your confidential data has been stolen and your network has been crashed. I recommend that you contact us using the details provided to negotiate full decryption and data erasure; otherwise, everything will be leaked.We have obtained all files, databases, and credentials from customers, employees, and much more. Additionally, we have acquired a significant database containing over 320,000 credit cards from more than 3,500 hotels, including all customer information.If the demanded amount is not paid we will leak half of the cards and sell the rest.https://bitzsoftwares.com.br/https://hotel.bitzsoftwares.com.br/"
